dataset,method,model,imputation,base_model,F1,missing_perc
USPS,mnar,ice rf,ice,rf,0.910293587409607,50.0
USPS,mnar,ice rf,ice,rf,0.8123827628915048,60.0
USPS,mnar,ice rf,ice,rf,0.6912247370245604,70.0
USPS,mnar,ice rf,ice,rf,0.5741751054956505,80.0
USPS,mnar,ice rf,ice,rf,0.37928504893286236,90.0
USPS,mnar,ice rf,ice,rf,0.05027718434863781,95.0
USPS,mnar,ice rf,ice,rf,0.030200884371553202,98.0
USPS,mnar,missforest rf,missforest,rf,0.9336647132572428,0.0
USPS,mnar,missforest rf,missforest,rf,0.9305344729076116,20.0
USPS,mnar,missforest rf,missforest,rf,0.9234492264681785,40.0
USPS,mnar,missforest rf,missforest,rf,0.9160719178254717,50.0
USPS,mnar,missforest rf,missforest,rf,0.8791216302330161,60.0
USPS,mnar,missforest rf,missforest,rf,0.7007015993711605,70.0
USPS,mnar,missforest rf,missforest,rf,0.5716240655815806,80.0
USPS,mnar,missforest rf,missforest,rf,0.2594955345142187,90.0
USPS,mnar,missforest rf,missforest,rf,0.07248315388157596,95.0
USPS,mnar,missforest rf,missforest,rf,0.06442511082715603,98.0
USPS,mnar,mean rf,mean,rf,0.9352552719884037,0.0
USPS,mnar,mean rf,mean,rf,0.9300165585102875,20.0
USPS,mnar,mean rf,mean,rf,0.9193250769409175,40.0
USPS,mnar,mean rf,mean,rf,0.904175772465172,50.0
USPS,mnar,mean rf,mean,rf,0.8869040386085256,60.0
USPS,mnar,mean rf,mean,rf,0.706865807064522,70.0
USPS,mnar,mean rf,mean,rf,0.6019455028453558,80.0
USPS,mnar,mean rf,mean,rf,0.43129948671573537,90.0
USPS,mnar,mean rf,mean,rf,0.19074475380519199,95.0
USPS,mnar,mean rf,mean,rf,0.19740977049568617,98.0
USPS,mnar,ice rf,ice,rf,0.9352552719884037,0.0
USPS,mnar,ice rf,ice,rf,0.9311387024844621,20.0
USPS,mnar,ice rf,ice,rf,0.9225290119274068,40.0
USPS,mnar,ice rf,ice,rf,0.9068237695483242,50.0
USPS,mnar,ice rf,ice,rf,0.8883312829826981,60.0
USPS,mnar,ice rf,ice,rf,0.7079540235070536,70.0
USPS,mnar,ice rf,ice,rf,0.6147769867871403,80.0
USPS,mnar,ice rf,ice,rf,0.43353690545536877,90.0
USPS,mnar,ice rf,ice,rf,0.18156294146180763,95.0
USPS,mnar,ice rf,ice,rf,0.09773437154860501,98.0
USPS,mnar,missforest rf,missforest,rf,0.9352552719884037,0.0
USPS,mnar,missforest rf,missforest,rf,0.9327097488304497,20.0
USPS,mnar,missforest rf,missforest,rf,0.9251634765650414,40.0
USPS,mnar,missforest rf,missforest,rf,0.9122322178630689,50.0
USPS,mnar,missforest rf,missforest,rf,0.8946262623085387,60.0
USPS,mnar,missforest rf,missforest,rf,0.7069325989412019,70.0
USPS,mnar,missforest rf,missforest,rf,0.6478633756822607,80.0
USPS,mnar,missforest rf,missforest,rf,0.16091362428651185,90.0
USPS,mnar,missforest rf,missforest,rf,0.04292129626357705,95.0
USPS,mnar,missforest rf,missforest,rf,0.05030287535620868,98.0
Isolet,mcar,mean rf,mean,rf,0.9053067584055936,0.0
Isolet,mcar,mean rf,mean,rf,0.8842529358415648,20.0
Isolet,mcar,mean rf,mean,rf,0.8446451815144493,40.0
Isolet,mcar,mean rf,mean,rf,0.7499103191086611,50.0
Isolet,mcar,mean rf,mean,rf,0.5182758520952823,60.0
Isolet,mcar,mean rf,mean,rf,0.27674882274066753,70.0
Isolet,mcar,mean rf,mean,rf,0.10241356438680856,80.0
Isolet,mcar,mean rf,mean,rf,0.02751127552616386,90.0
Isolet,mcar,mean rf,mean,rf,0.009264124648740034,95.0
Isolet,mcar,mean rf,mean,rf,0.005826186376162639,98.0
Isolet,mcar,ice rf,ice,rf,0.9053067584055936,0.0
Isolet,mcar,ice rf,ice,rf,0.9002227801807045,20.0
Isolet,mcar,ice rf,ice,rf,0.8884414538762365,40.0
Isolet,mcar,ice rf,ice,rf,0.8840023193915479,50.0
Isolet,mcar,ice rf,ice,rf,0.8124140800688487,60.0
Isolet,mcar,ice rf,ice,rf,0.6766486704342605,70.0
Isolet,mcar,ice rf,ice,rf,0.468656844047961,80.0
Isolet,mcar,ice rf,ice,rf,0.12810765288489195,90.0
Isolet,mcar,ice rf,ice,rf,0.06965342349957734,95.0
Isolet,mcar,ice rf,ice,rf,0.016306426542150972,98.0
Isolet,mcar,missforest rf,missforest,rf,0.9053067584055936,0.0
Isolet,mcar,missforest rf,missforest,rf,0.8989693472636617,20.0
Isolet,mcar,missforest rf,missforest,rf,0.8740679502466104,40.0
Isolet,mcar,missforest rf,missforest,rf,0.8543463699564681,50.0
Isolet,mcar,missforest rf,missforest,rf,0.7845710230142002,60.0
Isolet,mcar,missforest rf,missforest,rf,0.6191905470493724,70.0
Isolet,mcar,missforest rf,missforest,rf,0.37006543733428476,80.0
Isolet,mcar,missforest rf,missforest,rf,0.09486988996666416,90.0
Isolet,mcar,missforest rf,missforest,rf,0.02892922089087428,95.0
Isolet,mcar,missforest rf,missforest,rf,0.006762567254226606,98.0
Isolet,mcar,mean rf,mean,rf,0.8955146866016431,0.0
Isolet,mcar,mean rf,mean,rf,0.887695618834361,20.0
Isolet,mcar,mean rf,mean,rf,0.8402000210863088,40.0
Isolet,mcar,mean rf,mean,rf,0.7545714520163525,50.0
Isolet,mcar,mean rf,mean,rf,0.5405730701198816,60.0
Isolet,mcar,mean rf,mean,rf,0.2882542952887503,70.0
Isolet,mcar,mean rf,mean,rf,0.09599172870374478,80.0
Isolet,mcar,mean rf,mean,rf,0.02919368662423249,90.0
Isolet,mcar,mean rf,mean,rf,0.008810817829385469,95.0
Isolet,mcar,mean rf,mean,rf,0.0028490028490028487,98.0
Isolet,mcar,ice rf,ice,rf,0.8955146866016431,0.0
Isolet,mcar,ice rf,ice,rf,0.8932218905711192,20.0
Isolet,mcar,ice rf,ice,rf,0.8929417910100832,40.0
Isolet,mcar,ice rf,ice,rf,0.8801907046169531,50.0
Isolet,mcar,ice rf,ice,rf,0.827643528648421,60.0
Isolet,mcar,ice rf,ice,rf,0.677691182302218,70.0
Isolet,mcar,ice rf,ice,rf,0.4448741914760548,80.0
Isolet,mcar,ice rf,ice,rf,0.13518865175192432,90.0
Isolet,mcar,ice rf,ice,rf,0.062413969875121204,95.0
Isolet,mcar,ice rf,ice,rf,0.026900002308225795,98.0
Isolet,mcar,missforest rf,missforest,rf,0.8955146866016431,0.0
Isolet,mcar,missforest rf,missforest,rf,0.8935526812157246,20.0
Isolet,mcar,missforest rf,missforest,rf,0.8796345024854034,40.0
Isolet,mcar,missforest rf,missforest,rf,0.8645633040229972,50.0
Isolet,mcar,missforest rf,missforest,rf,0.7970540980428631,60.0
Isolet,mcar,missforest rf,missforest,rf,0.6419444517345495,70.0
Isolet,mcar,missforest rf,missforest,rf,0.3740994750984063,80.0
Isolet,mcar,missforest rf,missforest,rf,0.10202113139406312,90.0
Isolet,mcar,missforest rf,missforest,rf,0.03267360802970392,95.0
Isolet,mcar,missforest rf,missforest,rf,0.02384837384837385,98.0
Isolet,mcar,mean rf,mean,rf,0.9019570338277859,0.0
Isolet,mcar,mean rf,mean,rf,0.876754629314776,20.0
Isolet,mcar,mean rf,mean,rf,0.8311782285635407,40.0
Isolet,mcar,mean rf,mean,rf,0.7697555409473754,50.0
Isolet,mcar,mean rf,mean,rf,0.5519966627648116,60.0
Isolet,mcar,mean rf,mean,rf,0.31280048573234154,70.0
Isolet,mcar,mean rf,mean,rf,0.11663879948915085,80.0
Isolet,mcar,mean rf,mean,rf,0.020968482709373404,90.0
Isolet,mcar,mean rf,mean,rf,0.008783858282186042,95.0
Isolet,mcar,mean rf,mean,rf,0.008774983054573434,98.0
Isolet,mcar,ice rf,ice,rf,0.9019570338277859,0.0
Isolet,mcar,ice rf,ice,rf,0.9016903299846444,20.0
Isolet,mcar,ice rf,ice,rf,0.8861728182631191,40.0
Isolet,mcar,ice rf,ice,rf,0.8861042861596433,50.0
Isolet,mcar,ice rf,ice,rf,0.8220499054939776,60.0
Isolet,mcar,ice rf,ice,rf,0.7070422596191542,70.0
Isolet,mcar,ice rf,ice,rf,0.4662645941517459,80.0
Isolet,mcar,ice rf,ice,rf,0.1410043169411208,90.0
Isolet,mcar,ice rf,ice,rf,0.06385393376329726,95.0
Isolet,mcar,ice rf,ice,rf,0.015981781376518216,98.0
Isolet,mcar,missforest rf,missforest,rf,0.9019570338277859,0.0
Isolet,mcar,missforest rf,missforest,rf,0.901287399581714,20.0
Isolet,mcar,missforest rf,missforest,rf,0.8810281767346985,40.0
Isolet,mcar,missforest rf,missforest,rf,0.8651087099328552,50.0
Isolet,mcar,missforest rf,missforest,rf,0.7933714112243161,60.0
Isolet,mcar,missforest rf,missforest,rf,0.65098365007771,70.0
Isolet,mcar,missforest rf,missforest,rf,0.38130911347636587,80.0
Isolet,mcar,missforest rf,missforest,rf,0.10917661417524172,90.0
Isolet,mcar,missforest rf,missforest,rf,0.0350312633312018,95.0
Isolet,mcar,missforest rf,missforest,rf,0.015379277634675241,98.0
Isolet,mnar,mean rf,mean,rf,0.9053067584055936,0.0
Isolet,mnar,mean rf,mean,rf,0.9083367920324446,20.0
Isolet,mnar,mean rf,mean,rf,0.8995000490652664,40.0
Isolet,mnar,mean rf,mean,rf,0.8888126038460488,50.0
Isolet,mnar,mean rf,mean,rf,0.8800009082952227,60.0
Isolet,mnar,mean rf,mean,rf,0.8598597027297962,70.0
Isolet,mnar,mean rf,mean,rf,0.7668789252118956,80.0
Isolet,mnar,mean rf,mean,rf,0.4715527122821432,90.0
Isolet,mnar,mean rf,mean,rf,0.11236363208072557,95.0
Isolet,mnar,mean rf,mean,rf,0.023962589416556972,98.0
Isolet,mnar,ice rf,ice,rf,0.9053067584055936,0.0
Isolet,mnar,ice rf,ice,rf,0.9083367920324446,20.0
Isolet,mnar,ice rf,ice,rf,0.9060653316088099,40.0
Isolet,mnar,ice rf,ice,rf,0.8968437496954121,50.0
Isolet,mnar,ice rf,ice,rf,0.8821488722052004,60.0
Isolet,mnar,ice rf,ice,rf,0.8764212827925204,70.0
Isolet,mnar,ice rf,ice,rf,0.8301492577840566,80.0
Isolet,mnar,ice rf,ice,rf,0.6245883474963481,90.0
Isolet,mnar,ice rf,ice,rf,0.23529417555921958,95.0
Isolet,mnar,ice rf,ice,rf,0.05931631844481871,98.0
Isolet,mnar,missforest rf,missforest,rf,0.9053067584055936,0.0
Isolet,mnar,missforest rf,missforest,rf,0.9083367920324446,20.0
Isolet,mnar,missforest rf,missforest,rf,0.8995000490652664,40.0
Isolet,mnar,missforest rf,missforest,rf,0.8931389762080298,50.0
Isolet,mnar,missforest rf,missforest,rf,0.878277696343178,60.0
Isolet,mnar,missforest rf,missforest,rf,0.8639291389176973,70.0
Isolet,mnar,missforest rf,missforest,rf,0.8163134135270698,80.0
Isolet,mnar,missforest rf,missforest,rf,0.524976398569435,90.0
Isolet,mnar,missforest rf,missforest,rf,0.18282619666096386,95.0
Isolet,mnar,missforest rf,missforest,rf,0.046913465045333176,98.0
Isolet,mnar,mean rf,mean,rf,0.8955146866016431,0.0
Isolet,mnar,mean rf,mean,rf,0.8955146866016431,20.0
Isolet,mnar,mean rf,mean,rf,0.8929845963379313,40.0
Isolet,mnar,mean rf,mean,rf,0.8851508399220069,50.0
Isolet,mnar,mean rf,mean,rf,0.8751797939977839,60.0
Isolet,mnar,mean rf,mean,rf,0.8262327527544918,70.0
Isolet,mnar,mean rf,mean,rf,0.8008803491710216,80.0
Isolet,mnar,mean rf,mean,rf,0.4015790536896383,90.0
Isolet,mnar,mean rf,mean,rf,0.14802104038745556,95.0
Isolet,mnar,mean rf,mean,rf,0.019226922820495724,98.0
Isolet,mnar,ice rf,ice,rf,0.8955146866016431,0.0
Isolet,mnar,ice rf,ice,rf,0.8955146866016431,20.0
Isolet,mnar,ice rf,ice,rf,0.8961278415626242,40.0
Isolet,mnar,ice rf,ice,rf,0.8959446913794741,50.0
Isolet,mnar,ice rf,ice,rf,0.8890365994713821,60.0
Isolet,mnar,ice rf,ice,rf,0.8818636999071783,70.0
Isolet,mnar,ice rf,ice,rf,0.8047761237895017,80.0
Isolet,mnar,ice rf,ice,rf,0.6256689426480365,90.0
Isolet,mnar,ice rf,ice,rf,0.20512790419666402,95.0
Isolet,mnar,ice rf,ice,rf,0.07280366793081071,98.0
Isolet,mnar,missforest rf,missforest,rf,0.8955146866016431,0.0
Isolet,mnar,missforest rf,missforest,rf,0.8955146866016431,20.0
Isolet,mnar,missforest rf,missforest,rf,0.8931481414968039,40.0
Isolet,mnar,missforest rf,missforest,rf,0.8966254896945433,50.0
Isolet,mnar,missforest rf,missforest,rf,0.8922417276765103,60.0
Isolet,mnar,missforest rf,missforest,rf,0.8700726142286246,70.0
Isolet,mnar,missforest rf,missforest,rf,0.7958499452981058,80.0
Isolet,mnar,missforest rf,missforest,rf,0.5917534458140312,90.0
Isolet,mnar,missforest rf,missforest,rf,0.1953628831914707,95.0
Isolet,mnar,missforest rf,missforest,rf,0.09130589157929478,98.0
Isolet,mnar,mean rf,mean,rf,0.9019570338277859,0.0
Isolet,mnar,mean rf,mean,rf,0.902174996838391,20.0
Isolet,mnar,mean rf,mean,rf,0.8946834238473036,40.0
Isolet,mnar,mean rf,mean,rf,0.8846348560395384,50.0
Isolet,mnar,mean rf,mean,rf,0.8736917409879918,60.0
Isolet,mnar,mean rf,mean,rf,0.8464227953912868,70.0
Isolet,mnar,mean rf,mean,rf,0.745011141273955,80.0
Isolet,mnar,mean rf,mean,rf,0.463887263685466,90.0
Isolet,mnar,mean rf,mean,rf,0.16468202923654957,95.0
Isolet,mnar,mean rf,mean,rf,0.01978021978021978,98.0
Isolet,mnar,ice rf,ice,rf,0.9019570338277859,0.0
Isolet,mnar,ice rf,ice,rf,0.9019570338277859,20.0
Isolet,mnar,ice rf,ice,rf,0.8990912985812651,40.0
Isolet,mnar,ice rf,ice,rf,0.8894412672673542,50.0
Isolet,mnar,ice rf,ice,rf,0.8812244982813545,60.0
Isolet,mnar,ice rf,ice,rf,0.8713753474843073,70.0
Isolet,mnar,ice rf,ice,rf,0.8015319919353476,80.0
Isolet,mnar,ice rf,ice,rf,0.6479513282758889,90.0
Isolet,mnar,ice rf,ice,rf,0.27265345201417196,95.0
Isolet,mnar,ice rf,ice,rf,0.08232002593223622,98.0
Isolet,mnar,missforest rf,missforest,rf,0.9019570338277859,0.0
Isolet,mnar,missforest rf,missforest,rf,0.9019570338277859,20.0
Isolet,mnar,missforest rf,missforest,rf,0.901910037813048,40.0
Isolet,mnar,missforest rf,missforest,rf,0.8921835245728617,50.0
Isolet,mnar,missforest rf,missforest,rf,0.8739608597248099,60.0
Isolet,mnar,missforest rf,missforest,rf,0.8668761961632936,70.0
Isolet,mnar,missforest rf,missforest,rf,0.798243657282341,80.0
Isolet,mnar,missforest rf,missforest,rf,0.5827202923015096,90.0
Isolet,mnar,missforest rf,missforest,rf,0.23685167972631627,95.0
Isolet,mnar,missforest rf,missforest,rf,0.09328584471802337,98.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.43571199931778976,0.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.39158044945607234,20.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.34558526136928974,40.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.3142687603625139,50.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.28573845694782624,60.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.25167695248497707,70.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.22277432155715568,80.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.17196421696271932,90.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.14550050984447385,95.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.12499525546367932,98.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.4378415610738823,0.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.38630581432160427,20.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.34866691109729,40.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.31439372437668645,50.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.28424150686922484,60.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.2553247555626958,70.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.2195120184537687,80.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.17290375979294997,90.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.14626715480226787,95.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.1202903984975015,98.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.4356093788750961,0.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.4111797947405321,20.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.3845815160577848,40.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.36410750180379237,50.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.3264913481743516,60.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.28380924825673753,70.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.24370761478845615,80.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.17822487660392705,90.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.14284883211897037,95.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.12035056144300299,98.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.4637274066887488,0.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.3830273711337997,20.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.31258593399431506,40.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.2738097213930793,50.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.24487833170531903,60.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.2141007251051216,70.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.18401656655925008,80.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.13922962776878672,90.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.11593538515829582,95.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.09973964941514231,98.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.46476195301914913,0.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.3811720212939586,20.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.3110890005721307,40.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.2758733395198122,50.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.2482604925399798,60.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.21451692304860728,70.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.18702419601345271,80.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.1396226643622587,90.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.11630146642261899,95.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.10122799828764563,98.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.4641922546130397,0.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.38831370982302077,20.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.32041320873888757,40.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.28543297406289175,50.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.2546267674164972,60.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.21784829894124172,70.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.18571012425561045,80.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.1495380923411696,90.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.11784329183785605,95.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.10141247107090554,98.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.403446702886076,0.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.34784509486123544,20.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.3168800476029648,40.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.29991429393840524,50.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.26381619574970944,60.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.2320699802035882,70.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.1993087625565946,80.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.15902981452812098,90.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.13395754037784974,95.0
poly_binarised_decimalised_synth,mcar,mean cae,mean,cae,0.11240293236340136,98.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.3993195428453392,0.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.3519117851283724,20.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.3149001909832883,40.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.29712923311186246,50.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.2667701261972192,60.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.2330787950029313,70.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.20017750856986669,80.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.15282767281913517,90.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.13192855777549656,95.0
poly_binarised_decimalised_synth,mcar,ice cae,ice,cae,0.10977887170812807,98.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.4030525363402644,0.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.3557197327092183,20.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.3282511885904204,40.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.30430053199032797,50.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.26698133247042716,60.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.2348106588754572,70.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.2042157912721409,80.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.1584932070665127,90.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.12473135488028525,95.0
poly_binarised_decimalised_synth,mcar,missforest cae,missforest,cae,0.10397320555899545,98.0
mice_protein,mcar,mean cae,mean,cae,0.8195028001348807,0.0
mice_protein,mcar,mean cae,mean,cae,0.5286740380680801,20.0
mice_protein,mcar,mean cae,mean,cae,0.312409350938272,40.0
mice_protein,mcar,mean cae,mean,cae,0.3411686347926267,50.0
mice_protein,mcar,mean cae,mean,cae,0.253491503135345,60.0
mice_protein,mcar,mean cae,mean,cae,0.22161815706223603,70.0
mice_protein,mcar,mean cae,mean,cae,0.18725481793369725,80.0
mice_protein,mcar,mean cae,mean,cae,0.07630413117081694,90.0
mice_protein,mcar,mean cae,mean,cae,0.035124405570652176,95.0
mice_protein,mcar,mean cae,mean,cae,0.022032374100719423,98.0
mice_protein,mcar,ice cae,ice,cae,0.8683438309763933,0.0
mice_protein,mcar,ice cae,ice,cae,0.24307427772833212,20.0
mice_protein,mcar,ice cae,ice,cae,0.0850925925925926,40.0
mice_protein,mcar,ice cae,ice,cae,0.08414967094636183,50.0
mice_protein,mcar,ice cae,ice,cae,0.083815664283243,60.0
mice_protein,mcar,ice cae,ice,cae,0.10799425033171163,70.0
mice_protein,mcar,ice cae,ice,cae,0.09012007931844888,80.0
